# Minitial =  1.00 msun, Z = 0.0200, Mfinal = 0.564 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
   mg25     25   1.2707722E-04  4.7070795E-04  3.4363073E-04  9.2823495E-05  6.7767927E-05  1.3663372E-01
   mg26     26   2.4663380E-04  6.4079126E-04  3.9415745E-04  1.2636388E-04  7.7732388E-05  2.1102095E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   3.7120067E-06  3.7120067E-06  0.0000000E+00  7.3200681E-07  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.1214364E-05  3.1608023E-04  2.9486587E-04  6.2330946E-05  5.8150938E-05  3.0146984E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.2948411E-05  3.3303406E-03  3.3173922E-03  6.5674237E-04  6.5422792E-04  1.6659796E-03
   si29     29   3.6835700E-06  1.7772196E-04  1.7403839E-04  3.5046727E-05  3.4322369E-05  9.0702223E-03
   si30     30   7.4286436E-06  1.2692061E-04  1.1949197E-04  2.5028714E-05  2.3565191E-05  2.6167575E-02
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   4.0523175E-11  4.0523175E-11  0.0000000E+00  7.9911607E-12  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   1.3319404E-06  4.2761989E-05  4.1430048E-05  8.4326539E-06  8.1704811E-06  1.3716646E-02
    p32     32   1.0344791E-14  1.0344791E-14  0.0000000E+00  2.0399903E-15  0.0000000E+00  0.0000000E+00
    p33     33   4.2265586E-24  4.2265586E-24  0.0000000E+00  8.3347631E-25  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -5.6903809E-06  2.0052074E-03  2.0108977E-03  3.9542641E-04  3.9657217E-04 -1.2565608E-03
    s33     33   1.6694685E-07  1.6535911E-05  1.6368964E-05  3.2608775E-06  3.2281480E-06  4.3810317E-03
    s34     34   5.6053977E-08  9.4919407E-04  9.4913802E-04  1.8718085E-04  1.8718094E-04 -2.0708779E-07
    s35     35   2.6560181E-07  2.6560181E-07  0.0000000E+00  5.2376613E-08  0.0000000E+00  0.0000000E+00
   fe54     54  -3.9213628E-06  3.5838742E-04  3.6230878E-04  7.0673916E-05  7.1451461E-05 -4.7519561E-03
   fe55     55   5.6722286E-07  5.6722286E-07  0.0000000E+00  1.1185621E-07  0.0000000E+00  0.0000000E+00
   fe56     56  -4.0950719E-05  5.8996845E-03  5.9406352E-03  1.1634163E-03  1.1715617E-03 -3.0300145E-03
   fe57     57   5.7903380E-06  1.5087512E-04  1.4508478E-04  2.9752537E-05  2.8612385E-05  1.6969949E-02
   fe58     58   1.9372133E-05  3.8159684E-05  1.8787550E-05  7.5250805E-06  3.7051209E-06  3.0770877E-01
   fe59     59   3.1945281E-24  3.1945281E-24  0.0000000E+00  6.2996016E-25  0.0000000E+00  0.0000000E+00
   fe60     60   4.7137009E-06  4.7137009E-06  0.0000000E+00  9.2954070E-07  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   6.1119699E-06  2.3176479E-05  1.7064509E-05  4.5703960E-06  3.3653175E-06  1.3292776E-01
   co60     60   5.7648591E-10  5.7648591E-10  0.0000000E+00  1.1368288E-10  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -2.6465859E-06  2.4859107E-04  2.5123765E-04  4.9022099E-05  4.9546954E-05 -4.6250466E-03
   ni59     59   5.4219580E-08  5.4219580E-08  0.0000000E+00  1.0692088E-08  0.0000000E+00  0.0000000E+00
   ni60     60   1.6924387E-06  1.0119472E-04  9.9502278E-05  1.9955574E-05  1.9622994E-05  7.2989436E-03
   ni61     61   2.5597663E-05  2.9964747E-05  4.3670834E-06  5.9090407E-06  8.6123907E-07  8.3639324E-01
   ni62     62  -1.4090417E-05  1.6789761E-08  1.4107207E-05  3.3109369E-09  2.7821034E-06 -2.9244223E+00
# Minitial =  6.50 msun, Z = 0.0200, Mfinal = 0.963 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   1.2060456E-06  1.5202295E-06  3.1418389E-07  2.7455832E-07  5.6745975E-08  6.8469954E-01
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -4.1974473E-01  3.3890154E+00  3.8087602E+00  6.1206704E-01  6.8791503E-01 -5.0735813E-02
      d      2   2.4562438E-17  2.4562438E-17  0.0000000E+00  4.4360551E-18  0.0000000E+00  0.0000000E+00
    he3      3   4.4275466E-06  4.4275466E-06  0.0000000E+00  7.9962911E-07  0.0000000E+00  0.0000000E+00
    he4      4   4.0244138E-01  2.0252657E+00  1.6228243E+00  3.6576948E-01  2.9310462E-01  9.6184812E-02
    li7      7   2.1302835E-09  1.2458946E-08  1.0328662E-08  2.2501256E-09  1.8655000E-09  8.1411518E-02
    be7      7   1.6748201E-08  1.6748201E-08  0.0000000E+00  3.0247789E-09  0.0000000E+00  0.0000000E+00
     b8      8   1.0242085E-23  1.0242085E-23  0.0000000E+00  1.8497534E-24  0.0000000E+00  0.0000000E+00
    c12     12  -1.1247234E-02  5.5576432E-03  1.6804878E-02  1.0037282E-03  3.0351942E-03 -4.8057032E-01
    c13     13   5.3138018E-04  7.3362910E-04  2.0224892E-04  1.3249577E-04  3.6528963E-05  5.5956471E-01
    c14     14   1.1729933E-08  1.1729933E-08  0.0000000E+00  2.1184634E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   3.6586910E-02  4.2709935E-02  6.1230250E-03  7.7135512E-03  1.1059034E-03  8.4353715E-01
    n15     15  -2.3140423E-05  1.0406560E-06  2.4181079E-05  1.8794582E-07  4.3674390E-06 -1.3661942E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -9.6593946E-03  4.3520469E-02  5.3179864E-02  7.8599360E-03  9.6050221E-03 -8.7079354E-02
    o17     17   1.0507859E-04  1.2662324E-04  2.1544656E-05  2.2868564E-05  3.8912640E-06  7.6914823E-01
    o18     18  -1.1931092E-04  7.9471067E-07  1.2010563E-04  1.4352730E-07  2.1692746E-05 -2.1793799E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19  -1.1923536E-06  1.0530908E-06  2.2454444E-06  1.9019159E-07  4.0555850E-07 -3.2886219E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -1.4212914E-05  8.9624217E-03  8.9766346E-03  1.6186421E-03  1.6213050E-03 -7.1387424E-04
   ne21     21  -2.1590929E-05  1.2892308E-06  2.2880160E-05  2.3283921E-07  4.1324747E-06 -1.2491541E+00
   ne22     22   6.3960126E-04  1.3615086E-03  7.2190736E-04  2.4589282E-04  1.3038651E-04  2.7551317E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   3.8961484E-10  3.8961484E-10  0.0000000E+00  7.0365692E-11  0.0000000E+00  0.0000000E+00
   na23     23   1.4863118E-04  3.3377725E-04  1.8514607E-04  6.0281243E-05  3.3439956E-05  2.5591654E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -8.1943581E-05  2.7730300E-03  2.8549735E-03  5.0081813E-04  5.1564793E-04 -1.2673234E-02
   mg25     25   1.4948999E-04  5.2469881E-04  3.7520882E-04  9.4762290E-05  6.7767927E-05  1.4561135E-01
   mg26     26   2.5629048E-04  6.8666926E-04  4.3037877E-04  1.2401467E-04  7.7732388E-05  2.0287104E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   4.5581028E-06  4.5581028E-06  0.0000000E+00  8.2320798E-07  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.7154642E-05  3.3911737E-04  3.2196273E-04  6.1245686E-05  5.8150938E-05  2.2518767E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.4664605E-05  3.6369101E-03  3.6222455E-03  6.5683766E-04  6.5422792E-04  1.7289465E-03
   si29     29   3.7112623E-06  1.9374298E-04  1.9003171E-04  3.4990604E-05  3.4322369E-05  8.3741862E-03
   si30     30   7.2415569E-06  1.3771429E-04  1.3047273E-04  2.4871642E-05  2.3565191E-05  2.3433480E-02
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   1.6725343E-11  1.6725343E-11  0.0000000E+00  3.0206506E-12  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   1.4057769E-06  4.6643057E-05  4.5237281E-05  8.4238854E-06  8.1704811E-06  1.3264799E-02
    p32     32   4.2696597E-15  4.2696597E-15  0.0000000E+00  7.7111423E-16  0.0000000E+00  0.0000000E+00
    p33     33   1.3261984E-23  1.3261984E-23  0.0000000E+00  2.3951568E-24  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -5.1816460E-06  2.1905086E-03  2.1956903E-03  3.9561288E-04  3.9657217E-04 -1.0518029E-03
    s33     33   1.3703902E-07  1.8010236E-05  1.7873197E-05  3.2527064E-06  3.2281480E-06  3.2914255E-03
    s34     34   8.7195076E-08  1.0364467E-03  1.0363595E-03  1.8718559E-04  1.8718094E-04  1.0820200E-05
    s35     35   2.5474813E-07  2.5474813E-07  0.0000000E+00  4.6008331E-08  0.0000000E+00  0.0000000E+00
   fe54     54  -3.6705751E-06  3.9193276E-04  3.9560333E-04  7.0784314E-05  7.1451461E-05 -4.0740869E-03
   fe55     55   7.9127773E-07  7.9127773E-07  0.0000000E+00  1.4290730E-07  0.0000000E+00  0.0000000E+00
   fe56     56  -3.6593992E-05  6.4499588E-03  6.4865528E-03  1.1648833E-03  1.1715617E-03 -2.4827395E-03
   fe57     57   4.8385846E-06  1.6325599E-04  1.5841740E-04  2.9484556E-05  2.8612385E-05  1.3040533E-02
   fe58     58   1.6202617E-05  3.6716658E-05  2.0514040E-05  6.6311463E-06  3.7051209E-06  2.5278625E-01
   fe59     59   9.0729849E-22  9.0729849E-22  0.0000000E+00  1.6386101E-22  0.0000000E+00  0.0000000E+00
   fe60     60   5.0153758E-06  5.0153758E-06  0.0000000E+00  9.0579294E-07  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   5.4513148E-06  2.4083976E-05  1.8632662E-05  4.3496434E-06  3.3653175E-06  1.1142761E-01
   co60     60   4.5025868E-11  4.5025868E-11  0.0000000E+00  8.1318164E-12  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -2.3398024E-06  2.7198545E-04  2.7432526E-04  4.9121445E-05  4.9546954E-05 -3.7458360E-03
   ni59     59   4.5547235E-08  4.5547235E-08  0.0000000E+00  8.2259772E-09  0.0000000E+00  0.0000000E+00
   ni60     60   1.4220277E-06  1.1006812E-04  1.0864609E-04  1.9878655E-05  1.9622994E-05  5.6217159E-03
   ni61     61   2.6596821E-05  3.1365220E-05  4.7683989E-06  5.6646595E-06  8.6123907E-07  8.1805009E-01
   ni62     62  -1.5384476E-05  1.9121593E-08  1.5403597E-05  3.4534211E-09  2.7821034E-06 -2.9061236E+00
