# Minitial =  1.00 msun, Z = 0.0080, Mfinal = 0.577 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
    s32     32  -2.4479814E-06  3.6309805E-04  3.6554603E-04  1.5745795E-04  1.5852990E-04 -2.9466073E-03
    s33     33   2.7800274E-07  3.2535941E-06  2.9755913E-06  1.4109254E-06  1.2904536E-06  3.8761646E-02
    s34     34   2.9322109E-08  1.7256601E-04  1.7253669E-04  7.4833486E-05  7.4825664E-05  4.5401615E-05
    s35     35   9.7024987E-08  9.7024987E-08  0.0000000E+00  4.2075015E-08  0.0000000E+00  0.0000000E+00
   fe54     54  -3.2432508E-06  6.2618150E-05  6.5861401E-05  2.7154445E-05  2.8562754E-05 -2.1959154E-02
   fe55     55   9.7271163E-07  9.7271163E-07  0.0000000E+00  4.2181770E-07  0.0000000E+00  0.0000000E+00
   fe56     56  -2.2440334E-05  1.0574632E-03  1.0799036E-03  4.5857034E-04  4.6833229E-04 -9.1481302E-03
   fe57     57   9.9654499E-06  3.6339326E-05  2.6373877E-05  1.5758598E-05  1.1437815E-05  1.3917449E-01
   fe58     58   1.2054635E-05  1.5469883E-05  3.4152479E-06  6.7085357E-06  1.4811237E-06  6.5603644E-01
   fe59     59   5.2123931E-39  5.2123931E-39  0.0000000E+00  2.2603617E-39  0.0000000E+00  0.0000000E+00
   fe60     60   3.4270491E-07  3.4270491E-07  0.0000000E+00  1.4861445E-07  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   2.5206687E-06  5.6226982E-06  3.1020295E-06  2.4382907E-06  1.3452873E-06  2.5827044E-01
   co60     60   1.2043522E-12  1.2043522E-12  0.0000000E+00  5.2226891E-13  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -2.3565008E-06  4.3314110E-05  4.5670611E-05  1.8783223E-05  1.9806417E-05 -2.3035824E-02
   ni59     59   5.1737711E-08  5.1737711E-08  0.0000000E+00  2.2436128E-08  0.0000000E+00  0.0000000E+00
   ni60     60   7.2361763E-07  1.8811394E-05  1.8087776E-05  8.1575863E-06  7.8443018E-06  1.7007388E-02
   ni61     61   4.9652667E-06  5.7591260E-06  7.9385939E-07  2.4974527E-06  3.4428072E-07  8.6058456E-01
   ni62     62  -2.5608547E-06  3.5887666E-09  2.5644435E-06  1.5562734E-09  1.1121472E-06 -2.8540764E+00
# Minitial =  3.50 msun, Z = 0.0080, Mfinal = 0.766 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   2.6396486E-07  3.2597956E-07  6.2014692E-08  1.1923173E-07  2.2684230E-08  7.2066784E-01
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.1129963E-01  1.9040931E+00  2.0153928E+00  6.9644958E-01  7.3720652E-01 -2.4699481E-02
      d      2   1.7392071E-17  1.7392071E-17  0.0000000E+00  6.3614015E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.3597004E-04  2.3597004E-04  0.0000000E+00  8.6309454E-05  0.0000000E+00  0.0000000E+00
    he4      4   8.2642198E-02  7.8033078E-01  6.9768858E-01  2.8541726E-01  2.5520611E-01  4.8589189E-02
    li7      7  -2.2122584E-09  2.8876901E-09  5.0999485E-09  1.0562143E-09  1.8655000E-09 -2.4704321E-01
    be7      7   3.3246551E-11  3.3246551E-11  0.0000000E+00  1.2160406E-11  0.0000000E+00  0.0000000E+00
     b8      8   5.0028715E-27  5.0028715E-27  0.0000000E+00  1.8298726E-27  0.0000000E+00  0.0000000E+00
    c12     12   2.5006754E-02  2.8323758E-02  3.3170045E-03  1.0359824E-02  1.2133204E-03  9.3137687E-01
    c13     13   5.7009329E-05  9.6929914E-05  3.9920586E-05  3.5453519E-05  1.4602471E-05  3.8523299E-01
    c14     14   1.0874127E-08  1.0874127E-08  0.0000000E+00  3.9773691E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.8133465E-03  3.0219301E-03  1.2085836E-03  1.1053146E-03  4.4208541E-04  3.9797974E-01
    n15     15  -2.9364151E-06  1.8365300E-06  4.7729450E-06  6.7173738E-07  1.7458859E-06 -4.1481635E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -5.5153016E-04  9.9452939E-03  1.0496824E-02  3.6376349E-03  3.8396122E-03 -2.3468271E-02
    o17     17   2.3104407E-05  2.7356964E-05  4.2525580E-06  1.0006205E-05  1.5555346E-06  8.0838972E-01
    o18     18  -8.2650186E-06  1.5441841E-05  2.3706860E-05  5.6480767E-06  8.6716846E-06 -1.8620290E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   6.0268967E-06  6.4701103E-06  4.4321357E-07  2.3665364E-06  1.6212219E-07  1.1642708E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.3636891E-05  1.7854759E-03  1.7718390E-03  6.5306359E-04  6.4811739E-04  3.3018044E-03
   ne21     21   3.6369706E-06  8.1531352E-06  4.5161646E-06  2.9821269E-06  1.6519588E-06  2.5652692E-01
   ne22     22   1.8109509E-03  1.9534435E-03  1.4249256E-04  7.1450020E-04  5.2122065E-05  1.1369808E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   6.3125885E-17  6.3125885E-17  0.0000000E+00  2.3089205E-17  0.0000000E+00  0.0000000E+00
   na23     23   3.2963366E-05  6.9508133E-05  3.6544767E-05  2.5423604E-05  1.3367638E-05  2.7918246E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -1.7377839E-05  5.4614665E-04  5.6352449E-04  1.9976102E-04  2.0613050E-04 -1.3631488E-02
   mg25     25   9.0770904E-05  1.6483091E-04  7.4060008E-05  6.0289287E-05  2.7090264E-05  3.4742692E-01
   mg26     26   1.2616566E-04  2.1111529E-04  8.4949635E-05  7.7218465E-05  3.1073560E-05  3.9533016E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   1.7450091E-07  1.7450091E-07  0.0000000E+00  6.3826228E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.1768367E-05  7.5318472E-05  6.3550106E-05  2.7548820E-05  2.3245864E-05  7.3757298E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.7767306E-06  7.1674807E-04  7.1497133E-04  2.6216096E-04  2.6152792E-04  1.0499590E-03
   si29     29   1.5975347E-06  3.9106650E-05  3.7509115E-05  1.4303822E-05  1.3720383E-05  1.8085856E-02
   si30     30   3.6866859E-06  2.9439845E-05  2.5753159E-05  1.0768049E-05  9.4201960E-06  5.8077082E-02
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   6.7160670E-13  6.7160670E-13  0.0000000E+00  2.4564985E-13  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   4.8571655E-07  9.4148063E-06  8.9290897E-06  3.4436014E-06  3.2661540E-06  2.2976218E-02
    p32     32   1.7144840E-16  1.7144840E-16  0.0000000E+00  6.2709734E-17  0.0000000E+00  0.0000000E+00
    p33     33   7.7888485E-32  7.7888485E-32  0.0000000E+00  2.8488840E-32  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -3.2182725E-06  4.3017458E-04  4.3339285E-04  1.5734257E-04  1.5852990E-04 -3.2649694E-03
    s33     33   1.6736954E-07  3.6952426E-06  3.5278731E-06  1.3515884E-06  1.2904536E-06  2.0102041E-02
    s34     34   3.9508450E-08  2.0459970E-04  2.0456019E-04  7.4835298E-05  7.4825664E-05  5.5910095E-05
    s35     35   1.3691152E-07  1.3691152E-07  0.0000000E+00  5.0077368E-08  0.0000000E+00  0.0000000E+00
   fe54     54  -2.7271963E-06  7.5358344E-05  7.8085541E-05  2.7563403E-05  2.8562754E-05 -1.5467254E-02
   fe55     55   3.8160763E-07  3.8160763E-07  0.0000000E+00  1.3957850E-07  0.0000000E+00  0.0000000E+00
   fe56     56  -2.5737565E-05  1.2546005E-03  1.2803380E-03  4.5888824E-04  4.6833229E-04 -8.8471686E-03
   fe57     57   6.0917264E-06  3.7360700E-05  3.1268974E-05  1.3665216E-05  1.1437815E-05  7.7273428E-02
   fe58     58   1.4133624E-05  1.8182756E-05  4.0491318E-06  6.6506059E-06  1.4811237E-06  6.5226990E-01
   fe59     59   7.3949867E-35  7.3949867E-35  0.0000000E+00  2.7048234E-35  0.0000000E+00  0.0000000E+00
   fe60     60   2.0948862E-06  2.0948862E-06  0.0000000E+00  7.6623490E-07  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   3.9145712E-06  7.5923499E-06  3.6777787E-06  2.7770118E-06  1.3452873E-06  3.1476268E-01
   co60     60   7.3527070E-12  7.3527070E-12  0.0000000E+00  2.6893589E-12  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -1.9678955E-06  5.2179366E-05  5.4147262E-05  1.9085357E-05  1.9806417E-05 -1.6105635E-02
   ni59     59   1.6288171E-08  1.6288171E-08  0.0000000E+00  5.9576339E-09  0.0000000E+00  0.0000000E+00
   ni60     60   9.2286064E-07  2.2367802E-05  2.1444941E-05  8.1813469E-06  7.8443018E-06  1.8270504E-02
   ni61     61   7.2533662E-06  8.1945691E-06  9.4120293E-07  2.9972821E-06  3.4428072E-07  9.3981493E-01
   ni62     62  -3.0365813E-06  3.8333203E-09  3.0404146E-06  1.4020923E-09  1.1121472E-06 -2.8993857E+00
# Minitial =  4.00 msun, Z = 0.0080, Mfinal = 0.836 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   3.5893129E-07  4.3069963E-07  7.1768341E-08  1.3612504E-07  2.2684230E-08  7.7821398E-01
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -9.0166569E-02  2.2422068E+00  2.3323734E+00  7.0866209E-01  7.3720652E-01 -1.7149964E-02
      d      2   1.9482118E-17  1.9482118E-17  0.0000000E+00  6.1574332E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.9250944E-04  1.9250944E-04  0.0000000E+00  6.0843689E-05  0.0000000E+00  0.0000000E+00
    he4      4   6.9035053E-02  8.7645590E-01  8.0742085E-01  2.7700880E-01  2.5520611E-01  3.5602499E-02
    li7      7   3.8038298E-08  4.3940364E-08  5.9020673E-09  1.3887600E-08  1.8655000E-09  8.7183195E-01
    be7      7   4.1703845E-09  4.1703845E-09  0.0000000E+00  1.3180734E-09  0.0000000E+00  0.0000000E+00
     b8      8   1.5877569E-24  1.5877569E-24  0.0000000E+00  5.0181952E-25  0.0000000E+00  0.0000000E+00
    c12     12   1.7449889E-02  2.1288591E-02  3.8387016E-03  6.7283786E-03  1.2133204E-03  7.4393487E-01
    c13     13   6.7651109E-04  7.2271039E-04  4.6199282E-05  2.2841668E-04  1.4602471E-05  1.1943015E+00
    c14     14   1.0225750E-08  1.0225750E-08  0.0000000E+00  3.2319059E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.0889291E-03  3.4875984E-03  1.3986693E-03  1.1022751E-03  4.4208541E-04  3.9678383E-01
    n15     15  -5.3430940E-06  1.8053851E-07  5.5236324E-06  5.7060209E-08  1.7458859E-06 -1.4856825E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -4.2596739E-04  1.1721794E-02  1.2147762E-02  3.7047390E-03  3.8396122E-03 -1.5529759E-02
    o17     17   2.1870805E-05  2.6792204E-05  4.9213991E-06  8.4678268E-06  1.5555346E-06  7.3589230E-01
    o18     18  -1.3403104E-05  1.4032364E-05  2.7435468E-05  4.4350072E-06  8.6716846E-06 -2.9120913E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   2.9815553E-06  3.4944774E-06  5.1292204E-07  1.1044492E-06  1.6212219E-07  8.3330327E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.9779039E-06  2.0534913E-03  2.0505134E-03  6.4901746E-04  6.4811739E-04  6.0272467E-04
   ne21     21   2.5234322E-06  7.7498980E-06  5.2264659E-06  2.4493988E-06  1.6519588E-06  1.7106031E-01
   ne22     22   9.0905832E-04  1.0739621E-03  1.6490374E-04  3.3943175E-04  5.2122065E-05  8.1373084E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   9.4676837E-14  9.4676837E-14  0.0000000E+00  2.9923146E-14  0.0000000E+00  0.0000000E+00
   na23     23   2.5254758E-05  6.7547277E-05  4.2292519E-05  2.1348696E-05  1.3367638E-05  2.0331669E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -1.5043654E-05  6.3711184E-04  6.5215549E-04  2.0136278E-04  2.0613050E-04 -1.0163042E-02
   mg25     25   7.6202719E-05  1.6191087E-04  8.5708147E-05  5.1172839E-05  2.7090264E-05  2.7622628E-01
   mg26     26   1.1804677E-04  2.1635726E-04  9.8310491E-05  6.8380927E-05  3.1073560E-05  3.4254396E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   1.4425403E-07  1.4425403E-07  0.0000000E+00  4.5592298E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.3448727E-05  8.6993969E-05  7.3545241E-05  2.7494933E-05  2.3245864E-05  7.2906956E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   6.2856125E-06  8.3370745E-04  8.2742184E-04  2.6349793E-04  2.6152792E-04  3.2591571E-03
   si29     29   1.8325918E-06  4.5241126E-05  4.3408534E-05  1.4298712E-05  1.3720383E-05  1.7930690E-02
   si30     30   3.7016507E-06  3.3505257E-05  2.9803607E-05  1.0589525E-05  9.4201960E-06  5.0816543E-02
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   3.3185460E-12  3.3185460E-12  0.0000000E+00  1.0488451E-12  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   5.7575926E-07  1.0909214E-05  1.0333455E-05  3.4479185E-06  3.2661540E-06  2.3520343E-02
    p32     32   8.4716138E-16  8.4716138E-16  0.0000000E+00  2.6775011E-16  0.0000000E+00  0.0000000E+00
    p33     33   1.9172334E-27  1.9172334E-27  0.0000000E+00  6.0595240E-28  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -2.9531657E-06  4.9860356E-04  5.0155673E-04  1.5758646E-04  1.5852990E-04 -2.5923059E-03
    s33     33   9.9915269E-08  4.1826515E-06  4.0827363E-06  1.3219505E-06  1.2904536E-06  1.0472803E-02
    s34     34   3.2305252E-08  2.3676566E-04  2.3673335E-04  7.4831114E-05  7.4825664E-05  3.1631502E-05
    s35     35   1.3260372E-07  1.3260372E-07  0.0000000E+00  4.1910152E-08  0.0000000E+00  0.0000000E+00
   fe54     54  -2.0201405E-06  8.8346678E-05  9.0366819E-05  2.7922464E-05  2.8562754E-05 -9.8463371E-03
   fe55     55   1.6368982E-07  1.6368982E-07  0.0000000E+00  5.1735089E-08  0.0000000E+00  0.0000000E+00
   fe56     56  -2.1803193E-05  1.4599061E-03  1.4817093E-03  4.6141155E-04  4.6833229E-04 -6.4656446E-03
   fe57     57   3.3786237E-06  3.9565573E-05  3.6186950E-05  1.2504922E-05  1.1437815E-05  3.8737923E-02
   fe58     58   1.1038999E-05  1.5724978E-05  4.6859782E-06  4.9699674E-06  1.4811237E-06  5.2576220E-01
   fe59     59  -1.6218487E-28 -1.6218487E-28  0.0000000E+00 -5.1259438E-29  0.0000000E+00  0.0000000E+00
   fe60     60   2.8222275E-06  2.8222275E-06  0.0000000E+00  8.9198090E-07  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   3.5112716E-06  7.7674904E-06  4.2562187E-06  2.4549590E-06  1.3452873E-06  2.6122922E-01
   co60     60   9.3355827E-12  9.3355827E-12  0.0000000E+00  2.9505634E-12  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -1.4370671E-06  6.1226456E-05  6.2663523E-05  1.9350966E-05  1.9806417E-05 -1.0103265E-02
   ni59     59   1.3330633E-08  1.3330633E-08  0.0000000E+00  4.2132213E-09  0.0000000E+00  0.0000000E+00
   ni60     60   8.8223169E-07  2.5700025E-05  2.4817793E-05  8.1226372E-06  7.8443018E-06  1.5142774E-02
   ni61     61   8.1834514E-06  9.2726868E-06  1.0892351E-06  2.9306848E-06  3.4428072E-07  9.3005639E-01
   ni62     62  -3.5143821E-06  4.2279060E-09  3.5186101E-06  1.3362534E-09  1.1121472E-06 -2.9202733E+00
# Minitial =  4.50 msun, Z = 0.0080, Mfinal = 0.861 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   1.2486012E-06  1.3311439E-06  8.2542769E-08  3.6579939E-07  2.2684230E-08  1.2075189E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.9856167E-01  2.4839659E+00  2.6825275E+00  6.8259573E-01  7.3720652E-01 -3.3425611E-02
      d      2   2.0212233E-17  2.0212233E-17  0.0000000E+00  5.5543371E-18  0.0000000E+00  0.0000000E+00
    he3      3   7.1407503E-06  7.1407503E-06  0.0000000E+00  1.9622837E-06  0.0000000E+00  0.0000000E+00
    he4      4   1.5797120E-01  1.0866084E+00  9.2863721E-01  2.9860082E-01  2.5520611E-01  6.8199918E-02
    li7      7  -1.7368045E-09  5.0513269E-09  6.7881314E-09  1.3881085E-09  1.8655000E-09 -1.2837185E-01
    be7      7   7.9647631E-09  7.9647631E-09  0.0000000E+00  2.1887230E-09  0.0000000E+00  0.0000000E+00
     b8      8   1.6235207E-24  1.6235207E-24  0.0000000E+00  4.4614477E-25  0.0000000E+00  0.0000000E+00
    c12     12   2.0399364E-03  6.4549344E-03  4.4149980E-03  1.7738210E-03  1.2133204E-03  1.6493428E-01
    c13     13   7.4295688E-04  7.9609198E-04  5.3135085E-05  2.1876670E-04  1.4602471E-05  1.1755549E+00
    c14     14   1.2124362E-08  1.2124362E-08  0.0000000E+00  3.3317840E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   3.6599312E-02  3.8207959E-02  1.6086486E-03  1.0499577E-02  4.4208541E-04  1.3756657E+00
    n15     15  -5.6486351E-06  7.0424795E-07  6.3528832E-06  1.9352788E-07  1.7458859E-06 -9.5527232E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.1183340E-03  1.2853145E-02  1.3971479E-02  3.5320541E-03  3.8396122E-03 -3.6260031E-02
    o17     17   1.7750555E-05  2.3410794E-05  5.6602380E-06  6.4333044E-06  1.5555346E-06  6.1655438E-01
    o18     18  -3.1321651E-05  2.3264177E-07  3.1554293E-05  6.3930138E-08  8.6716846E-06 -2.1323979E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.6808134E-06  2.2707393E-06  5.8992589E-07  6.2400090E-07  1.6212219E-07  5.8534276E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.2300676E-05  2.3706532E-03  2.3583525E-03  6.5145735E-04  6.4811739E-04  2.2323022E-03
   ne21     21  -4.2223019E-06  1.7888023E-06  6.0111042E-06  4.9156426E-07  1.6519588E-06 -5.2641892E-01
   ne22     22   1.6817295E-03  1.8713898E-03  1.8966038E-04  5.1425939E-04  5.2122065E-05  9.9416065E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   3.1227132E-11  3.1227132E-11  0.0000000E+00  8.5812399E-12  0.0000000E+00  0.0000000E+00
   na23     23   4.4888529E-05  9.3530332E-05  4.8641803E-05  2.5702207E-05  1.3367638E-05  2.8391579E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -2.3352273E-05  7.2670984E-04  7.5006211E-04  1.9970043E-04  2.0613050E-04 -1.3763248E-02
   mg25     25   2.0126495E-04  2.9984029E-04  9.8575336E-05  8.2396342E-05  2.7090264E-05  4.8309469E-01
   mg26     26   3.7164480E-04  4.8471443E-04  1.1306963E-04  1.3319989E-04  3.1073560E-05  6.3211286E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   1.3021377E-06  1.3021377E-06  0.0000000E+00  3.5782844E-07  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.3057582E-05  1.0764402E-04  8.4586434E-05  2.9580659E-05  2.3245864E-05  1.0466217E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.5285739E-05  9.6692657E-04  9.5164083E-04  2.6571218E-04  2.6152792E-04  6.8934164E-03
   si29     29   4.5496308E-06  5.4474996E-05  4.9925366E-05  1.4969771E-05  1.3720383E-05  3.7848886E-02
   si30     30   9.3790804E-06  4.3657041E-05  3.4277960E-05  1.1996988E-05  9.4201960E-06  1.0501231E-01
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   1.4862346E-11  1.4862346E-11  0.0000000E+00  4.0841839E-12  0.0000000E+00  0.0000000E+00
