# Minitial =  1.00 msun, Z = 0.0001, Mfinal = 0.720 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
    s34     34   2.4997462E-09  2.0470657E-06  2.0445659E-06  9.3601540E-07  9.3493685E-07  5.0070829E-04
    s35     35   5.3370255E-09  5.3370255E-09  0.0000000E+00  2.4403408E-09  0.0000000E+00  0.0000000E+00
   fe54     54  -3.4844845E-08  7.4561501E-07  7.8045986E-07  3.4093048E-07  3.5688785E-07 -1.9865924E-02
   fe55     55   7.2283873E-10  7.2283873E-10  0.0000000E+00  3.3051611E-10  0.0000000E+00  0.0000000E+00
   fe56     56  -4.9756272E-07  1.2299332E-05  1.2796895E-05  5.6238373E-06  5.8517503E-06 -1.7253032E-02
   fe57     57   9.9508668E-09  3.2248218E-07  3.1253131E-07  1.4745413E-07  1.4291398E-07  1.3582240E-02
   fe58     58   1.1708782E-07  1.5755863E-07  4.0470805E-08  7.2043271E-08  1.8506446E-08  5.9027040E-01
   fe59     59   5.9669594E-30  5.9669594E-30  0.0000000E+00  2.7283764E-30  0.0000000E+00  0.0000000E+00
   fe60     60   1.3417261E-07  1.3417261E-07  0.0000000E+00  6.1350072E-08  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   4.9297704E-08  8.6056858E-08  3.6759154E-08  3.9349271E-08  1.6809187E-08  3.6938998E-01
   co60     60   4.6674622E-13  4.6674622E-13  0.0000000E+00  2.1341848E-13  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -2.4213705E-08  5.1698458E-07  5.4119829E-07  2.3638984E-07  2.4747860E-07 -1.9908851E-02
   ni59     59   3.7641314E-11  3.7641314E-11  0.0000000E+00  1.7211392E-11  0.0000000E+00  0.0000000E+00
   ni60     60   2.0165515E-08  2.3450626E-07  2.1434074E-07  1.0722737E-07  9.8013501E-08  3.9019775E-02
   ni61     61   2.9416444E-07  3.0357171E-07  9.4072616E-09  1.3880737E-07  4.3017425E-09  1.5087681E+00
   ni62     62  -3.0357185E-08  3.1559946E-11  3.0388744E-08  1.4430702E-11  1.3896132E-08 -2.9836063E+00
# Minitial =  3.50 msun, Z = 0.0001, Mfinal = 0.854 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   4.6638586E-08  4.7388511E-08  7.4992301E-10  1.7909491E-08  2.8343647E-10  1.8006275E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.4380860E-01  1.8932219E+00  2.0370305E+00  7.1550339E-01  7.6990402E-01 -3.1824898E-02
      d      2   1.4779104E-17  1.4779104E-17  0.0000000E+00  5.5854515E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.3417491E-05  2.3417491E-05  0.0000000E+00  8.8501483E-06  0.0000000E+00  0.0000000E+00
    he4      4   1.1693752E-01  7.2548020E-01  6.0854268E-01  2.7417997E-01  2.3000120E-01  7.6305628E-02
    li7      7   2.2613658E-09  7.1971504E-09  4.9357847E-09  2.7200115E-09  1.8655000E-09  1.6377552E-01
    be7      7   2.2579860E-08  2.2579860E-08  0.0000000E+00  8.5335827E-09  0.0000000E+00  0.0000000E+00
     b8      8   4.6331600E-24  4.6331600E-24  0.0000000E+00  1.7510054E-24  0.0000000E+00  0.0000000E+00
    c12     12   6.8518734E-03  6.8919850E-03  4.0111430E-05  2.6046808E-03  1.5160279E-05  2.2350473E+00
    c13     13   6.0741953E-04  6.0790230E-04  4.8274632E-07  2.2974389E-04  1.8245595E-07  3.1000860E+00
    c14     14   1.7396149E-08  1.7396149E-08  0.0000000E+00  6.5745085E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.8038806E-02  1.8053420E-02  1.4614999E-05  6.8229102E-03  5.5237988E-06  3.0917318E+00
    n15     15   2.6706550E-07  3.2478312E-07  5.7717624E-08  1.2274495E-07  2.1814614E-08  7.5025612E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.5057287E-04  5.7750748E-04  1.2693460E-04  2.1825680E-04  4.7975449E-05  6.5794873E-01
    o17     17   8.2621801E-07  8.7764278E-07  5.1424763E-08  3.3168664E-07  1.9436200E-08  1.2321166E+00
    o18     18  -2.7739884E-07  9.2803143E-09  2.8667915E-07  3.5072996E-09  1.0835156E-07 -1.4898623E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   6.1000509E-07  6.1536474E-07  5.3596332E-09  2.3256416E-07  2.0256954E-09  2.0599687E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.4570960E-05  3.5997218E-05  2.1426258E-05  1.3604391E-05  8.0981417E-06  2.2529374E-01
   ne21     21   7.5626735E-07  8.1087984E-07  5.4612467E-08  3.0645498E-07  2.0641007E-08  1.1716359E+00
   ne22     22   6.5086700E-04  6.5259013E-04  1.7231150E-06  2.4663270E-04  6.5125835E-07  2.5782974E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   9.3441539E-12  9.3441539E-12  0.0000000E+00  3.5314265E-12  0.0000000E+00  0.0000000E+00
   na23     23   1.2139181E-05  1.2581105E-05  4.4192370E-07  4.7547637E-06  1.6702687E-07  1.4543426E+00
   na24     24   1.8537497E-40  1.8537497E-40  0.0000000E+00  7.0057917E-41  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   3.3889510E-06  1.0203465E-05  6.8145137E-06  3.8561848E-06  2.5755735E-06  1.7528391E-01
   mg25     25   5.3277585E-05  5.4173168E-05  8.9558296E-07  2.0473610E-05  3.3848926E-07  1.7816496E+00
   mg26     26   1.5425700E-04  1.5528426E-04  1.0272677E-06  5.8686419E-05  3.8825999E-07  2.1794150E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   1.3570116E-07  1.3570116E-07  0.0000000E+00  5.1285397E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.9798025E-06  3.7482928E-06  7.6849017E-07  1.4165884E-06  2.9045401E-07  6.8816626E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   3.0851816E-06  1.1731090E-05  8.6459086E-06  4.4335188E-06  3.2677567E-06  1.3249885E-01
   si29     29   4.4786935E-07  9.0145454E-07  4.5358519E-07  3.4068577E-07  1.7143438E-07  2.9825607E-01
   si30     30   5.9876265E-07  9.1018700E-07  3.1142434E-07  3.4398602E-07  1.1770411E-07  4.6574914E-01
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   5.5159891E-12  5.5159891E-12  0.0000000E+00  2.0846521E-12  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   1.7511722E-07  2.8309373E-07  1.0797650E-07  1.0698932E-07  4.0810161E-08  4.1857213E-01
    p32     32   1.4081267E-15  1.4081267E-15  0.0000000E+00  5.3217190E-16  0.0000000E+00  0.0000000E+00
    p33     33   4.4620422E-24  4.4620422E-24  0.0000000E+00  1.6863349E-24  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -6.8893314E-08  5.1719821E-06  5.2408755E-06  1.9546419E-06  1.9808103E-06 -5.7756794E-03
    s33     33   1.1006307E-09  4.3762025E-08  4.2661394E-08  1.6538937E-08  1.6124050E-08  1.1033468E-02
    s34     34   4.2750798E-09  2.4779533E-06  2.4736783E-06  9.3649032E-07  9.3493685E-07  7.2099845E-04
    s35     35   5.7653442E-09  5.7653442E-09  0.0000000E+00  2.1788906E-09  0.0000000E+00  0.0000000E+00
   fe54     54  -3.1927300E-08  9.1233511E-07  9.4426241E-07  3.4479785E-07  3.5688785E-07 -1.4967211E-02
   fe55     55   5.2261179E-10  5.2261179E-10  0.0000000E+00  1.9751013E-10  0.0000000E+00  0.0000000E+00
   fe56     56  -4.7115918E-07  1.5011542E-05  1.5482701E-05  5.6732965E-06  5.8517503E-06 -1.3450315E-02
   fe57     57   4.2185206E-09  3.8234376E-07  3.7812524E-07  1.4449878E-07  1.4291398E-07  4.7894740E-03
   fe58     58   8.9302929E-08  1.3826772E-07  4.8964797E-08  5.2255377E-08  1.8506446E-08  4.5080793E-01
   fe59     59  -9.1695551E-27 -9.1695551E-27  0.0000000E+00 -3.4654405E-27  0.0000000E+00  0.0000000E+00
   fe60     60   1.2658927E-07  1.2658927E-07  0.0000000E+00  4.7841752E-08  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   3.7948602E-08  8.2422751E-08  4.4474149E-08  3.1149945E-08  1.6809187E-08  2.6791060E-01
   co60     60   3.1817791E-13  3.1817791E-13  0.0000000E+00  1.2024865E-13  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -2.2175300E-08  6.3260944E-07  6.5478474E-07  2.3908143E-07  2.4747860E-07 -1.4991809E-02
   ni59     59   3.8388962E-11  3.8388962E-11  0.0000000E+00  1.4508301E-11  0.0000000E+00  0.0000000E+00
   ni60     60   1.5471585E-08  2.7479805E-07  2.5932647E-07  1.0385414E-07  9.8013501E-08  2.5137894E-02
   ni61     61   3.2610961E-07  3.3749126E-07  1.1381654E-08  1.2754772E-07  4.3017425E-09  1.4720283E+00
   ni62     62  -3.6720952E-08  4.5765332E-11  3.6766718E-08  1.7296045E-11  1.3896132E-08 -2.9049470E+00
# Minitial =  4.00 msun, Z = 0.0001, Mfinal = 0.874 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   6.2454468E-08  6.3340437E-08  8.8596536E-10  2.0262457E-08  2.8343647E-10  1.8542364E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.3702455E-01  2.1695404E+00  2.4065650E+00  6.9403088E-01  7.6990402E-01 -4.5057792E-02
      d      2   1.6805195E-17  1.6805195E-17  0.0000000E+00  5.3759423E-18  0.0000000E+00  0.0000000E+00
    he3      3   7.1095646E-06  7.1095646E-06  0.0000000E+00  2.2743329E-06  0.0000000E+00  0.0000000E+00
    he4      4   2.0344323E-01  9.2238069E-01  7.1893746E-01  2.9506740E-01  2.3000120E-01  1.0819115E-01
    li7      7  -4.0669770E-09  1.7642005E-09  5.8311773E-09  5.6436356E-10  1.8655000E-09 -5.1923627E-01
    be7      7   5.9248531E-09  5.9248531E-09  0.0000000E+00  1.8953465E-09  0.0000000E+00  0.0000000E+00
     b8      8   7.4917006E-25  7.4917006E-25  0.0000000E+00  2.3965774E-25  0.0000000E+00  0.0000000E+00
    c12     12   5.0201635E-03  5.0675515E-03  4.7387977E-05  1.6210978E-03  1.5160279E-05  2.0291021E+00
    c13     13   4.2831691E-04  4.2888723E-04  5.7032059E-07  1.3720001E-04  1.8245595E-07  2.8761961E+00
    c14     14   5.2242441E-08  5.2242441E-08  0.0000000E+00  1.6712233E-08  0.0000000E+00  0.0000000E+00
    n13     13  -9.6731723E-38 -9.6731723E-38  0.0000000E+00 -3.0944249E-38  0.0000000E+00  0.0000000E+00
    n14     14   2.6322611E-02  2.6339877E-02  1.7266284E-05  8.4260646E-03  5.5237988E-06  3.1833870E+00
    n15     15   4.8148570E-07  5.4967381E-07  6.8188086E-08  1.7583936E-07  2.1814614E-08  9.0636855E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   6.4871553E-04  7.9867715E-04  1.4996159E-04  2.5549493E-04  4.7975449E-05  7.2636324E-01
    o17     17   1.1912034E-06  1.2519571E-06  6.0753649E-08  4.0049812E-07  1.9436200E-08  1.3139892E+00
    o18     18  -3.3422629E-07  4.4588795E-09  3.3868517E-07  1.4263850E-09  1.0835156E-07 -1.8805984E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18  -3.0231712E-30 -3.0231712E-30  0.0000000E+00 -9.6710535E-31  0.0000000E+00  0.0000000E+00
    f19     19   4.9887416E-07  5.0520606E-07  6.3319163E-09  1.6161422E-07  2.0256954E-09  1.9019054E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.9776675E-05  4.5089837E-05  2.5313162E-05  1.4424132E-05  8.0981417E-06  2.5070435E-01
   ne21     21   3.7658020E-07  4.4109984E-07  6.4519632E-08  1.4110680E-07  2.0641007E-08  8.3481705E-01
   ne22     22   8.3950651E-04  8.4154221E-04  2.0357024E-06  2.6920738E-04  6.5125835E-07  2.6163337E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   7.2748654E-11  7.2748654E-11  0.0000000E+00  2.3272122E-11  0.0000000E+00  0.0000000E+00
   na23     23   1.7815879E-05  1.8337971E-05  5.2209236E-07  5.8662736E-06  1.6702687E-07  1.5455760E+00
   na24     24  -8.8511198E-31 -8.8511198E-31  0.0000000E+00 -2.8314523E-31  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   3.8414382E-06  1.1892162E-05  8.0507234E-06  3.8042745E-06  2.5755735E-06  1.6939789E-01
   mg25     25   6.7344889E-05  6.8402936E-05  1.0580493E-06  2.1881939E-05  3.3848926E-07  1.8105409E+00
   mg26     26   1.9522170E-04  1.9643533E-04  1.2136227E-06  6.2839201E-05  3.8825999E-07  2.2091081E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   9.7409475E-07  9.7409475E-07  0.0000000E+00  3.1161062E-07  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   4.9273185E-06  5.8352193E-06  9.0790081E-07  1.8666728E-06  2.9045401E-07  8.0799085E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   4.5112274E-06  1.4725577E-05  1.0214349E-05  4.7106773E-06  3.2677567E-06  1.5883364E-01
   si29     29   6.8473315E-07  1.2206025E-06  5.3586933E-07  3.9046785E-07  1.7143438E-07  3.5748738E-01
   si30     30   9.5339510E-07  1.3213145E-06  3.6791937E-07  4.2268539E-07  1.1770411E-07  5.5522561E-01
   si31     31  -2.5232173E-39 -2.5232173E-39  0.0000000E+00 -8.0717174E-40  0.0000000E+00  0.0000000E+00
   si32     32   8.8738166E-12  8.8738166E-12  0.0000000E+00  2.8387130E-12  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   2.8890213E-07  4.1646646E-07  1.2756435E-07  1.3322664E-07  4.0810161E-08  5.1382273E-01
    p32     32   2.2653168E-15  2.2653168E-15  0.0000000E+00  7.2466951E-16  0.0000000E+00  0.0000000E+00
    p33     33  -1.2986589E-21 -1.2986589E-21  0.0000000E+00 -4.1543793E-22  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -7.9206984E-08  6.1124074E-06  6.1916144E-06  1.9553447E-06  1.9808103E-06 -5.6195715E-03
    s33     33   1.7801014E-09  5.2180635E-08  5.0400534E-08  1.6692463E-08  1.6124050E-08  1.5046268E-02
    s34     34   7.4721811E-09  2.9298965E-06  2.9224243E-06  9.3726698E-07  9.3493685E-07  1.0810493E-03
    s35     35   7.7281026E-09  7.7281026E-09  0.0000000E+00  2.4722018E-09  0.0000000E+00  0.0000000E+00
   fe54     54  -3.9937504E-08  1.0756221E-06  1.1155596E-06  3.4408896E-07  3.5688785E-07 -1.5861027E-02
   fe55     55   6.0686534E-10  6.0686534E-10  0.0000000E+00  1.9413479E-10  0.0000000E+00  0.0000000E+00
   fe56     56  -5.9407284E-07  1.7697321E-05  1.8291394E-05  5.6613312E-06  5.8517503E-06 -1.4367234E-02
   fe57     57   4.1859494E-09  4.5090630E-07  4.4672035E-07  1.4424386E-07  1.4291398E-07  4.0226304E-03
   fe58     58   1.0193705E-07  1.5978448E-07  5.7847426E-08  5.1114679E-08  1.8506446E-08  4.4122261E-01
   fe59     59   1.3809709E-23  1.3809709E-23  0.0000000E+00  4.4176933E-24  0.0000000E+00  0.0000000E+00
   fe60     60   1.6856369E-07  1.6856369E-07  0.0000000E+00  5.3923127E-08  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   4.3553882E-08  9.6096016E-08  5.2542134E-08  3.0740889E-08  1.6809187E-08  2.6216972E-01
   co60     60   2.7850376E-13  2.7850376E-13  0.0000000E+00  8.9092694E-14  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -2.7760109E-08  7.4580817E-07  7.7356827E-07  2.3858226E-07  2.4747860E-07 -1.5899504E-02
   ni59     59   6.7095468E-11  6.7095468E-11  0.0000000E+00  2.1463682E-11  0.0000000E+00  0.0000000E+00
   ni60     60   1.8580295E-08  3.2495078E-07  3.0637048E-07  1.0395099E-07  9.8013501E-08  2.5542708E-02
   ni61     61   4.1651322E-07  4.2995958E-07  1.3446381E-08  1.3754305E-07  4.3017425E-09  1.5047942E+00
   ni62     62  -4.3391566E-08  4.4945835E-11  4.3436511E-08  1.4378066E-11  1.3896132E-08 -2.9851935E+00
# Minitial =  4.50 msun, Z = 0.0001, Mfinal = 0.897 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   5.7084534E-08  5.8105691E-08  1.0211577E-09  1.6127030E-08  2.8343655E-10  1.7550986E+00
      n      1   3.7652890E-42  3.7652890E-42  0.0000000E+00  1.0453687E-42  0.0000000E+00  0.0000000E+00
      p      1  -2.9226971E-01  2.4815199E+00  2.7737896E+00  6.8873715E-01  7.6990402E-01 -4.8383068E-02
      d      2   1.8837416E-17  1.8837416E-17  0.0000000E+00  5.2282588E-18  0.0000000E+00  0.0000000E+00
    he3      3   5.3382760E-06  5.3382760E-06  0.0000000E+00  1.4816197E-06  0.0000000E+00  0.0000000E+00
    he4      4   2.6488173E-01  1.0935242E+00  8.2864249E-01  3.0350381E-01  2.3000127E-01  1.2043390E-01
    li7      7  -5.2552940E-09  1.4656797E-09  6.7209736E-09  4.0679426E-10  1.8655000E-09 -6.6142040E-01
    be7      7   5.3063318E-09  5.3063318E-09  0.0000000E+00  1.4727538E-09  0.0000000E+00  0.0000000E+00
     b8      8   1.0835241E-24  1.0835241E-24  0.0000000E+00  3.0072832E-25  0.0000000E+00  0.0000000E+00
    c12     12   3.4412725E-03  3.4958916E-03  5.4619068E-05  9.7027246E-04  1.5160284E-05  1.8061864E+00
    c13     13   3.5059865E-04  3.5125599E-04  6.5734758E-07  9.7489872E-05  1.8245599E-07  2.7278013E+00
    c14     14   3.5103135E-08  3.5103135E-08  0.0000000E+00  9.7427524E-09  0.0000000E+00  0.0000000E+00
    n13     13   1.7694756E-40  1.7694756E-40  0.0000000E+00  4.9111307E-41  0.0000000E+00  0.0000000E+00
    n14     14   2.2397351E-02  2.2417251E-02  1.9901001E-05  6.2218294E-03  5.5238002E-06  3.0516801E+00
    n15     15   4.5639365E-07  5.3498678E-07  7.8593125E-08  1.4848371E-07  2.1814618E-08  8.3293122E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.7720352E-04  6.5004826E-04  1.7284472E-04  1.8041862E-04  4.7975464E-05  5.7526219E-01
    o17     17   1.2108558E-06  1.2808800E-06  7.0024242E-08  3.5550377E-07  1.9436206E-08  1.2622328E+00
    o18     18  -3.8618924E-07  4.1769876E-09  3.9036624E-07  1.1593083E-09  1.0835159E-07 -1.9706364E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   6.2138965E-32  6.2138965E-32  0.0000000E+00  1.7246452E-32  0.0000000E+00  0.0000000E+00
    f19     19   2.1033479E-07  2.1763292E-07  7.2981234E-09  6.0403252E-08  2.0256961E-09  1.4744861E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.3736626E-05  4.2912405E-05  2.9175779E-05  1.1910188E-05  8.0981445E-06  1.6753308E-01
   ne21     21   2.1377710E-07  2.8814199E-07  7.4364891E-08  7.9972800E-08  2.0641011E-08  5.8821136E-01
   ne22     22   4.9007178E-04  4.9241813E-04  2.3463369E-06  1.3666892E-04  6.5125857E-07  2.3219163E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   5.4964699E-11  5.4964699E-11  0.0000000E+00  1.5255259E-11  0.0000000E+00  0.0000000E+00
   na23     23   1.1380284E-05  1.1982044E-05  6.0176012E-07  3.3255744E-06  1.6702691E-07  1.2990803E+00
   na24     24  -1.7040555E-32 -1.7040555E-32  0.0000000E+00 -4.7295464E-33  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   5.8940441E-07  9.8686151E-06  9.2792106E-06  2.7389995E-06  2.5755742E-06  2.6717896E-02
   mg25     25   4.5108132E-05  4.6327634E-05  1.2195004E-06  1.2858072E-05  3.3848934E-07  1.5796309E+00
   mg26     26   1.3118601E-04  1.3258483E-04  1.3988133E-06  3.6798454E-05  3.8826013E-07  1.9767067E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   9.9405111E-07  9.9405111E-07  0.0000000E+00  2.7589539E-07  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   3.6211159E-06  4.6675559E-06  1.0464402E-06  1.2954638E-06  2.9045407E-07  6.4934784E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   2.9180028E-06  1.4690994E-05  1.1772991E-05  4.0774339E-06  3.2677581E-06  9.6137062E-02
   si29     29   4.5958643E-07  1.0772259E-06  6.1763944E-07  2.9898027E-07  1.7143444E-07  2.4154446E-01
   si30     30   7.1335808E-07  1.1374194E-06  4.2406134E-07  3.1568678E-07  1.1770414E-07  4.2846465E-01
   si31     31   2.4816996E-41  2.4816996E-41  0.0000000E+00  6.8873820E-42  0.0000000E+00  0.0000000E+00
   si32     32   1.0943512E-11  1.0943512E-11  0.0000000E+00  3.0373334E-12  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
