  0.576335E-01  0.622771E+05  0.454964E+05  0.107981E+03  0.107799E+03  0.000000E+00  0.594953E+05  0.594953E+05  0.594986E+05 -0.135919E+00  0.586312E+05  0.567546E+05  0.582681E+02
  0.617501E-01  0.584481E+05  0.447434E+05  0.890547E+02  0.889043E+02  0.000000E+00  0.561763E+05  0.561763E+05  0.561790E+05 -0.128333E+00  0.552918E+05  0.539429E+05  0.390933E+02
  0.658668E-01  0.549644E+05  0.433190E+05  0.739983E+02  0.738731E+02  0.000000E+00  0.530339E+05  0.530339E+05  0.530362E+05 -0.121152E+00  0.521648E+05  0.510958E+05  0.290456E+02
  0.699835E-01  0.516958E+05  0.410839E+05  0.617261E+02  0.616217E+02  0.000000E+00  0.499367E+05  0.499367E+05  0.499385E+05 -0.114075E+00  0.491173E+05  0.480985E+05  0.260535E+02
  0.741002E-01  0.486456E+05  0.381920E+05  0.516633E+02  0.515762E+02  0.000000E+00  0.469127E+05  0.469127E+05  0.469143E+05 -0.107166E+00  0.461697E+05  0.450218E+05  0.277209E+02
  0.782168E-01  0.456656E+05  0.347645E+05  0.432550E+02  0.431823E+02  0.000000E+00  0.438585E+05  0.438585E+05  0.438599E+05 -0.100188E+00  0.432094E+05  0.418265E+05  0.316408E+02
  0.823335E-01  0.428301E+05  0.311894E+05  0.363030E+02  0.362424E+02  0.000000E+00  0.409004E+05  0.409004E+05  0.409015E+05 -0.934297E-01  0.403490E+05  0.387011E+05  0.358179E+02
  0.864502E-01  0.401678E+05  0.278012E+05  0.306004E+02  0.305495E+02  0.000000E+00  0.381178E+05  0.381178E+05  0.381187E+05 -0.870727E-01  0.376550E+05  0.357809E+05  0.387942E+02
  0.925952E-01  0.365976E+05  0.236812E+05  0.240373E+02  0.239975E+02  0.000000E+00  0.344564E+05  0.344564E+05  0.344572E+05 -0.787084E-01  0.340881E+05  0.320512E+05  0.393664E+02
  0.987402E-01  0.336171E+05  0.211341E+05  0.193423E+02  0.193104E+02  0.000000E+00  0.315478E+05  0.315478E+05  0.315483E+05 -0.720635E-01  0.312198E+05  0.292804E+05  0.351479E+02
  0.104885E+00  0.312415E+05  0.201112E+05  0.160039E+02  0.159774E+02  0.000000E+00  0.293964E+05  0.293964E+05  0.293969E+05 -0.671486E-01  0.290650E+05  0.274372E+05  0.277731E+02
  0.111030E+00  0.293336E+05  0.200504E+05  0.135515E+02  0.135289E+02  0.000000E+00  0.277947E+05  0.277947E+05  0.277951E+05 -0.634894E-01  0.274355E+05  0.262125E+05  0.197107E+02
  0.117175E+00  0.277075E+05  0.202154E+05  0.116293E+02  0.116098E+02  0.000000E+00  0.264655E+05  0.264655E+05  0.264659E+05 -0.604529E-01  0.260771E+05  0.252172E+05  0.131327E+02
  0.123320E+00  0.262176E+05  0.200154E+05  0.100175E+02  0.100007E+02  0.000000E+00  0.251895E+05  0.251895E+05  0.251898E+05 -0.575378E-01  0.247909E+05  0.241557E+05  0.921775E+01
  0.129465E+00  0.247606E+05  0.191521E+05  0.860199E+01  0.858749E+01  0.000000E+00  0.238309E+05  0.238309E+05  0.238312E+05 -0.544344E-01  0.234500E+05  0.228705E+05  0.800979E+01
  0.135610E+00  0.232909E+05  0.176578E+05  0.734371E+01  0.733137E+01  0.000000E+00  0.223571E+05  0.223571E+05  0.223573E+05 -0.510677E-01  0.220162E+05  0.213571E+05  0.869769E+01
  0.141755E+00  0.218396E+05  0.158364E+05  0.624891E+01  0.623846E+01  0.000000E+00  0.208444E+05  0.208444E+05  0.208446E+05 -0.476124E-01  0.205535E+05  0.197533E+05  0.101015E+02
  0.147900E+00  0.204771E+05  0.140908E+05  0.533218E+01  0.532331E+01  0.000000E+00  0.194184E+05  0.194184E+05  0.194186E+05 -0.443551E-01  0.191739E+05  0.182514E+05  0.111616E+02
  0.154045E+00  0.192608E+05  0.127405E+05  0.459292E+01  0.458531E+01  0.000000E+00  0.181800E+05  0.181800E+05  0.181801E+05 -0.415261E-01  0.179674E+05  0.169979E+05  0.112627E+02
  0.160190E+00  0.182189E+05  0.119262E+05  0.401202E+01  0.400537E+01  0.000000E+00  0.171757E+05  0.171757E+05  0.171758E+05 -0.392322E-01  0.169763E+05  0.160525E+05  0.103204E+02
  0.166335E+00  0.173478E+05  0.115974E+05  0.355719E+01  0.355128E+01  0.000000E+00  0.163945E+05  0.163945E+05  0.163946E+05 -0.374478E-01  0.161927E+05  0.153872E+05  0.866554E+01
  0.172480E+00  0.166113E+05  0.115597E+05  0.319058E+01  0.318526E+01  0.000000E+00  0.157739E+05  0.157739E+05  0.157740E+05 -0.360300E-01  0.155621E+05  0.149047E+05  0.682092E+01
  0.178625E+00  0.159533E+05  0.115658E+05  0.287801E+01  0.287318E+01  0.000000E+00  0.152260E+05  0.152260E+05  0.152261E+05 -0.347785E-01  0.150056E+05  0.144794E+05  0.527148E+01
  0.184770E+00  0.153214E+05  0.114136E+05  0.259575E+01  0.259139E+01  0.000000E+00  0.146736E+05  0.146736E+05  0.146736E+05 -0.335166E-01  0.144517E+05  0.140073E+05  0.430415E+01
  0.190915E+00  0.146826E+05  0.110082E+05  0.233228E+01  0.232837E+01  0.000000E+00  0.140735E+05  0.140735E+05  0.140736E+05 -0.321460E-01  0.138597E+05  0.134378E+05  0.395499E+01
  0.197060E+00  0.140316E+05  0.103754E+05  0.208627E+01  0.208277E+01  0.000000E+00  0.134255E+05  0.134255E+05  0.134255E+05 -0.306657E-01  0.132276E+05  0.127810E+05  0.405583E+01
  0.203205E+00  0.133861E+05  0.962930E+04  0.186213E+01  0.185902E+01  0.000000E+00  0.127633E+05  0.127633E+05  0.127634E+05 -0.291533E-01  0.125852E+05  0.120924E+05  0.433915E+01
  0.209350E+00  0.127725E+05  0.891171E+04  0.166489E+01  0.166211E+01  0.000000E+00  0.121325E+05  0.121325E+05  0.121326E+05 -0.277124E-01  0.119728E+05  0.114403E+05  0.455148E+01
  0.215495E+00  0.122113E+05  0.833403E+04  0.149663E+01  0.149414E+01  0.000000E+00  0.115685E+05  0.115685E+05  0.115686E+05 -0.264242E-01  0.114221E+05  0.108760E+05  0.453474E+01
  0.221640E+00  0.117138E+05  0.794768E+04  0.135605E+01  0.135379E+01  0.000000E+00  0.110895E+05  0.110895E+05  0.110895E+05 -0.253299E-01  0.109497E+05  0.104226E+05  0.425557E+01
  0.227785E+00  0.112806E+05  0.773816E+04  0.123896E+01  0.123690E+01  0.000000E+00  0.106934E+05  0.106934E+05  0.106934E+05 -0.244251E-01  0.105548E+05  0.100729E+05  0.378589E+01
