#           k/h    P           
    0.49034E+02    0.51055E-08
    0.49527E+02    0.49686E-08
    0.50025E+02    0.48353E-08
    0.50528E+02    0.47056E-08
    0.51036E+02    0.45794E-08
    0.51549E+02    0.44565E-08
    0.52067E+02    0.43369E-08
    0.52590E+02    0.42205E-08
    0.53118E+02    0.41072E-08
    0.53652E+02    0.39969E-08
    0.54191E+02    0.38895E-08
    0.54736E+02    0.37850E-08
    0.55286E+02    0.36833E-08
    0.55842E+02    0.35843E-08
    0.56403E+02    0.34879E-08
    0.56970E+02    0.33942E-08
    0.57542E+02    0.33029E-08
    0.58121E+02    0.32141E-08
    0.58705E+02    0.31276E-08
    0.59295E+02    0.30434E-08
    0.59891E+02    0.29615E-08
    0.60493E+02    0.28818E-08
    0.61101E+02    0.28042E-08
    0.61715E+02    0.27287E-08
    0.62335E+02    0.26552E-08
    0.62961E+02    0.25837E-08
    0.63594E+02    0.25140E-08
    0.64233E+02    0.24463E-08
    0.64879E+02    0.23803E-08
    0.65531E+02    0.23162E-08
    0.66190E+02    0.22537E-08
    0.66855E+02    0.21929E-08
    0.67527E+02    0.21338E-08
    0.68205E+02    0.20762E-08
    0.68891E+02    0.20202E-08
    0.69583E+02    0.19656E-08
    0.70283E+02    0.19126E-08
    0.70989E+02    0.18609E-08
    0.71702E+02    0.18106E-08
    0.72423E+02    0.17617E-08
    0.73151E+02    0.17141E-08
    0.73886E+02    0.16678E-08
    0.74629E+02    0.16227E-08
    0.75379E+02    0.15789E-08
    0.76136E+02    0.15362E-08
    0.76901E+02    0.14946E-08
    0.77674E+02    0.14542E-08
    0.78455E+02    0.14148E-08
    0.79243E+02    0.13765E-08
    0.80040E+02    0.13393E-08
    0.80844E+02    0.13030E-08
    0.81657E+02    0.12677E-08
    0.82477E+02    0.12334E-08
    0.83306E+02    0.12000E-08
    0.84144E+02    0.11675E-08
    0.84989E+02    0.11358E-08
    0.85843E+02    0.11050E-08
    0.86706E+02    0.10751E-08
    0.87577E+02    0.10459E-08
    0.88458E+02    0.10176E-08
    0.89347E+02    0.98994E-09
    0.90245E+02    0.96308E-09
    0.91152E+02    0.93694E-09
    0.92068E+02    0.91150E-09
    0.92993E+02    0.88675E-09
    0.93927E+02    0.86267E-09
    0.94871E+02    0.83924E-09
    0.95825E+02    0.81644E-09
    0.96788E+02    0.79425E-09
    0.97761E+02    0.77266E-09
    0.98743E+02    0.75165E-09
    0.99736E+02    0.73121E-09
    0.10074E+03    0.71132E-09
    0.10175E+03    0.69197E-09
    0.10277E+03    0.67314E-09
    0.10381E+03    0.65482E-09
    0.10485E+03    0.63699E-09
    0.10590E+03    0.61964E-09
    0.10697E+03    0.60277E-09
    0.10804E+03    0.58635E-09
    0.10913E+03    0.57037E-09
    0.11023E+03    0.55482E-09
    0.11133E+03    0.53970E-09
    0.11245E+03    0.52498E-09
    0.11358E+03    0.51066E-09
    0.11472E+03    0.49673E-09
    0.11588E+03    0.48318E-09
    0.11704E+03    0.46999E-09
    0.11822E+03    0.45716E-09
    0.11941E+03    0.44468E-09
    0.12061E+03    0.43253E-09
    0.12182E+03    0.42072E-09
    0.12304E+03    0.40922E-09
    0.12428E+03    0.39803E-09
    0.12553E+03    0.38715E-09
    0.12679E+03    0.37656E-09
    0.12806E+03    0.36626E-09
    0.12935E+03    0.35624E-09
    0.13065E+03    0.34649E-09
    0.13196E+03    0.33701E-09
    0.13329E+03    0.32778E-09
    0.13463E+03    0.31880E-09
    0.13598E+03    0.31007E-09
    0.13735E+03    0.30157E-09
    0.13873E+03    0.29330E-09
    0.14012E+03    0.28526E-09
    0.14153E+03    0.27744E-09
    0.14295E+03    0.26983E-09
    0.14439E+03    0.26242E-09
    0.14584E+03    0.25522E-09
    0.14731E+03    0.24821E-09
    0.14879E+03    0.24140E-09
    0.15028E+03    0.23476E-09
    0.15179E+03    0.22831E-09
    0.15332E+03    0.22204E-09
    0.15486E+03    0.21593E-09
    0.15642E+03    0.20999E-09
    0.15799E+03    0.20422E-09
    0.15958E+03    0.19860E-09
    0.16118E+03    0.19313E-09
    0.16280E+03    0.18781E-09
    0.16444E+03    0.18264E-09
    0.16609E+03    0.17760E-09
    0.16776E+03    0.17271E-09
    0.16944E+03    0.16795E-09
    0.17115E+03    0.16332E-09
    0.17287E+03    0.15881E-09
    0.17460E+03    0.15443E-09
    0.17636E+03    0.15016E-09
    0.17813E+03    0.14602E-09
    0.17992E+03    0.14198E-09
    0.18173E+03    0.13806E-09
    0.18356E+03    0.13424E-09
    0.18540E+03    0.13053E-09
    0.18726E+03    0.12692E-09
    0.18915E+03    0.12341E-09
    0.19105E+03    0.11999E-09
    0.19297E+03    0.11667E-09
    0.19491E+03    0.11343E-09
    0.19687E+03    0.11029E-09
    0.19884E+03    0.10723E-09
    0.20084E+03    0.10426E-09
