#           k/h    P           
    0.49034E+02    0.49156E-06
    0.49527E+02    0.47836E-06
    0.50025E+02    0.46552E-06
    0.50528E+02    0.45301E-06
    0.51036E+02    0.44084E-06
    0.51549E+02    0.42899E-06
    0.52067E+02    0.41746E-06
    0.52590E+02    0.40624E-06
    0.53118E+02    0.39531E-06
    0.53652E+02    0.38468E-06
    0.54191E+02    0.37433E-06
    0.54736E+02    0.36426E-06
    0.55286E+02    0.35445E-06
    0.55842E+02    0.34491E-06
    0.56403E+02    0.33562E-06
    0.56970E+02    0.32658E-06
    0.57542E+02    0.31778E-06
    0.58121E+02    0.30922E-06
    0.58705E+02    0.30088E-06
    0.59295E+02    0.29277E-06
    0.59891E+02    0.28487E-06
    0.60493E+02    0.27719E-06
    0.61101E+02    0.26971E-06
    0.61715E+02    0.26243E-06
    0.62335E+02    0.25535E-06
    0.62961E+02    0.24846E-06
    0.63594E+02    0.24175E-06
    0.64233E+02    0.23522E-06
    0.64879E+02    0.22886E-06
    0.65531E+02    0.22267E-06
    0.66190E+02    0.21665E-06
    0.66855E+02    0.21080E-06
    0.67527E+02    0.20510E-06
    0.68205E+02    0.19955E-06
    0.68891E+02    0.19415E-06
    0.69583E+02    0.18889E-06
    0.70283E+02    0.18378E-06
    0.70989E+02    0.17880E-06
    0.71702E+02    0.17396E-06
    0.72423E+02    0.16925E-06
    0.73151E+02    0.16466E-06
    0.73886E+02    0.16020E-06
    0.74629E+02    0.15585E-06
    0.75379E+02    0.15163E-06
    0.76136E+02    0.14751E-06
    0.76901E+02    0.14351E-06
    0.77674E+02    0.13961E-06
    0.78455E+02    0.13582E-06
    0.79243E+02    0.13213E-06
    0.80040E+02    0.12855E-06
    0.80844E+02    0.12505E-06
    0.81657E+02    0.12165E-06
    0.82477E+02    0.11835E-06
    0.83306E+02    0.11513E-06
    0.84144E+02    0.11200E-06
    0.84989E+02    0.10895E-06
    0.85843E+02    0.10598E-06
    0.86706E+02    0.10310E-06
    0.87577E+02    0.10029E-06
    0.88458E+02    0.97559E-07
    0.89347E+02    0.94900E-07
    0.90245E+02    0.92314E-07
    0.91152E+02    0.89797E-07
    0.92068E+02    0.87348E-07
    0.92993E+02    0.84965E-07
    0.93927E+02    0.82646E-07
    0.94871E+02    0.80390E-07
    0.95825E+02    0.78195E-07
    0.96788E+02    0.76059E-07
    0.97761E+02    0.73981E-07
    0.98743E+02    0.71959E-07
    0.99736E+02    0.69991E-07
    0.10074E+03    0.68077E-07
    0.10175E+03    0.66214E-07
    0.10277E+03    0.64402E-07
    0.10381E+03    0.62639E-07
    0.10485E+03    0.60924E-07
    0.10590E+03    0.59255E-07
    0.10697E+03    0.57631E-07
    0.10804E+03    0.56051E-07
    0.10913E+03    0.54514E-07
    0.11023E+03    0.53018E-07
    0.11133E+03    0.51563E-07
    0.11245E+03    0.50148E-07
    0.11358E+03    0.48771E-07
    0.11472E+03    0.47431E-07
    0.11588E+03    0.46127E-07
    0.11704E+03    0.44859E-07
    0.11822E+03    0.43625E-07
    0.11941E+03    0.42425E-07
    0.12061E+03    0.41257E-07
    0.12182E+03    0.40121E-07
    0.12304E+03    0.39016E-07
    0.12428E+03    0.37941E-07
    0.12553E+03    0.36895E-07
    0.12679E+03    0.35877E-07
    0.12806E+03    0.34887E-07
    0.12935E+03    0.33924E-07
    0.13065E+03    0.32988E-07
    0.13196E+03    0.32076E-07
    0.13329E+03    0.31190E-07
    0.13463E+03    0.30328E-07
    0.13598E+03    0.29489E-07
    0.13735E+03    0.28672E-07
    0.13873E+03    0.27879E-07
    0.14012E+03    0.27106E-07
    0.14153E+03    0.26355E-07
    0.14295E+03    0.25625E-07
    0.14439E+03    0.24914E-07
    0.14584E+03    0.24222E-07
    0.14731E+03    0.23550E-07
    0.14879E+03    0.22896E-07
    0.15028E+03    0.22259E-07
    0.15179E+03    0.21640E-07
    0.15332E+03    0.21038E-07
    0.15486E+03    0.20453E-07
    0.15642E+03    0.19883E-07
    0.15799E+03    0.19329E-07
    0.15958E+03    0.18790E-07
    0.16118E+03    0.18266E-07
    0.16280E+03    0.17757E-07
    0.16444E+03    0.17261E-07
    0.16609E+03    0.16778E-07
    0.16776E+03    0.16309E-07
    0.16944E+03    0.15853E-07
    0.17115E+03    0.15410E-07
    0.17287E+03    0.14978E-07
    0.17460E+03    0.14558E-07
    0.17636E+03    0.14150E-07
    0.17813E+03    0.13753E-07
    0.17992E+03    0.13367E-07
    0.18173E+03    0.12992E-07
    0.18356E+03    0.12627E-07
    0.18540E+03    0.12271E-07
    0.18726E+03    0.11926E-07
    0.18915E+03    0.11590E-07
    0.19105E+03    0.11264E-07
    0.19297E+03    0.10946E-07
    0.19491E+03    0.10637E-07
    0.19687E+03    0.10337E-07
    0.19884E+03    0.10045E-07
    0.20084E+03    0.97607E-08
