#           k/h    P           
    0.49034E+02    0.52954E-05
    0.49527E+02    0.51532E-05
    0.50025E+02    0.50148E-05
    0.50528E+02    0.48801E-05
    0.51036E+02    0.47489E-05
    0.51549E+02    0.46213E-05
    0.52067E+02    0.44970E-05
    0.52590E+02    0.43761E-05
    0.53118E+02    0.42584E-05
    0.53652E+02    0.41438E-05
    0.54191E+02    0.40323E-05
    0.54736E+02    0.39238E-05
    0.55286E+02    0.38181E-05
    0.55842E+02    0.37153E-05
    0.56403E+02    0.36152E-05
    0.56970E+02    0.35178E-05
    0.57542E+02    0.34230E-05
    0.58121E+02    0.33307E-05
    0.58705E+02    0.32409E-05
    0.59295E+02    0.31535E-05
    0.59891E+02    0.30685E-05
    0.60493E+02    0.29857E-05
    0.61101E+02    0.29051E-05
    0.61715E+02    0.28267E-05
    0.62335E+02    0.27504E-05
    0.62961E+02    0.26761E-05
    0.63594E+02    0.26038E-05
    0.64233E+02    0.25334E-05
    0.64879E+02    0.24650E-05
    0.65531E+02    0.23983E-05
    0.66190E+02    0.23335E-05
    0.66855E+02    0.22703E-05
    0.67527E+02    0.22089E-05
    0.68205E+02    0.21491E-05
    0.68891E+02    0.20910E-05
    0.69583E+02    0.20344E-05
    0.70283E+02    0.19793E-05
    0.70989E+02    0.19256E-05
    0.71702E+02    0.18735E-05
    0.72423E+02    0.18227E-05
    0.73151E+02    0.17733E-05
    0.73886E+02    0.17252E-05
    0.74629E+02    0.16784E-05
    0.75379E+02    0.16329E-05
    0.76136E+02    0.15885E-05
    0.76901E+02    0.15454E-05
    0.77674E+02    0.15034E-05
    0.78455E+02    0.14626E-05
    0.79243E+02    0.14229E-05
    0.80040E+02    0.13842E-05
    0.80844E+02    0.13466E-05
    0.81657E+02    0.13100E-05
    0.82477E+02    0.12743E-05
    0.83306E+02    0.12396E-05
    0.84144E+02    0.12059E-05
    0.84989E+02    0.11731E-05
    0.85843E+02    0.11411E-05
    0.86706E+02    0.11101E-05
    0.87577E+02    0.10798E-05
    0.88458E+02    0.10504E-05
    0.89347E+02    0.10217E-05
    0.90245E+02    0.99387E-06
    0.91152E+02    0.96675E-06
    0.92068E+02    0.94037E-06
    0.92993E+02    0.91470E-06
    0.93927E+02    0.88972E-06
    0.94871E+02    0.86542E-06
    0.95825E+02    0.84177E-06
    0.96788E+02    0.81876E-06
    0.97761E+02    0.79637E-06
    0.98743E+02    0.77459E-06
    0.99736E+02    0.75340E-06
    0.10074E+03    0.73278E-06
    0.10175E+03    0.71271E-06
    0.10277E+03    0.69320E-06
    0.10381E+03    0.67420E-06
    0.10485E+03    0.65573E-06
    0.10590E+03    0.63775E-06
    0.10697E+03    0.62025E-06
    0.10804E+03    0.60324E-06
    0.10913E+03    0.58668E-06
    0.11023E+03    0.57057E-06
    0.11133E+03    0.55490E-06
    0.11245E+03    0.53965E-06
    0.11358E+03    0.52482E-06
    0.11472E+03    0.51039E-06
    0.11588E+03    0.49635E-06
    0.11704E+03    0.48269E-06
    0.11822E+03    0.46940E-06
    0.11941E+03    0.45647E-06
    0.12061E+03    0.44389E-06
    0.12182E+03    0.43166E-06
    0.12304E+03    0.41975E-06
    0.12428E+03    0.40817E-06
    0.12553E+03    0.39691E-06
    0.12679E+03    0.38595E-06
    0.12806E+03    0.37529E-06
    0.12935E+03    0.36492E-06
    0.13065E+03    0.35483E-06
    0.13196E+03    0.34502E-06
    0.13329E+03    0.33547E-06
    0.13463E+03    0.32618E-06
    0.13598E+03    0.31715E-06
    0.13735E+03    0.30836E-06
    0.13873E+03    0.29981E-06
    0.14012E+03    0.29149E-06
    0.14153E+03    0.28340E-06
    0.14295E+03    0.27554E-06
    0.14439E+03    0.26788E-06
    0.14584E+03    0.26044E-06
    0.14731E+03    0.25320E-06
    0.14879E+03    0.24615E-06
    0.15028E+03    0.23930E-06
    0.15179E+03    0.23263E-06
    0.15332E+03    0.22615E-06
    0.15486E+03    0.21985E-06
    0.15642E+03    0.21372E-06
    0.15799E+03    0.20775E-06
    0.15958E+03    0.20195E-06
    0.16118E+03    0.19631E-06
    0.16280E+03    0.19082E-06
    0.16444E+03    0.18548E-06
    0.16609E+03    0.18029E-06
    0.16776E+03    0.17524E-06
    0.16944E+03    0.17033E-06
    0.17115E+03    0.16555E-06
    0.17287E+03    0.16091E-06
    0.17460E+03    0.15639E-06
    0.17636E+03    0.15199E-06
    0.17813E+03    0.14772E-06
    0.17992E+03    0.14357E-06
    0.18173E+03    0.13952E-06
    0.18356E+03    0.13559E-06
    0.18540E+03    0.13177E-06
    0.18726E+03    0.12806E-06
    0.18915E+03    0.12444E-06
    0.19105E+03    0.12093E-06
    0.19297E+03    0.11751E-06
    0.19491E+03    0.11418E-06
    0.19687E+03    0.11095E-06
    0.19884E+03    0.10781E-06
    0.20084E+03    0.10475E-06
